filename,duration,flag,transcription
sama_nbl_06h06mar2022_0052.wav,5.8,B,ekuseni kunenkungu eendaweni eziphakamileko kanti ngokukhamba kwelanga kulindeleke ukuthi kube namafu
sama_nbl_06h06mar2022_0053.wav,6.4,B,ayokukhamba abonakala  athi phara phara avale lapha kutjhise khulu kezinye iindawo kanti kunezulu
sama_nbl_06h06mar2022_0054.wav,6.2,B,eendaweni ezisetjinalanga kuzakurhatjheka izulu kezinye iindawo lapho lizabe lina khona 
sama_nbl_06h06mar2022_0055.wav,12.3,B,eh umvimbi ekseni nje eendaweni ezisepumalanga esifundeni se [free state] kunekungu engalindeleka kulindeleke amafu engalindeleka kuzakuphola izulu elina umvimbi elizakurhatjheka endaweni elitjhinga ngetlhagwini
sama_nbl_06h06mar2022_0056.wav,7.7,B,i Tzaneen [seventeen thirty] Musina [twenty one thirty three] Lephalale [twenty one thirty three] Mokopane [sixteen thirty one]
sama_nbl_06h07feb2024_0001.wav,6.8,N,umkhulumeli wesizo elirhabako uSipho Towane uthi abongazimbi abalimeleko barhatjhiselwe eembhedlela ezihlukahlukeneko
sama_nbl_06h07feb2024_0002.wav,4.7,N,abafundaba bebabuya emnyanyeni e [mall month woke] 
sama_nbl_06h07feb2024_0003.wav,8.3,N,nekuziindaba zokuthoma ek'seni namhlanje lotjhani sitjhaba sekhethu indaba ekhamba phambili ngaleli awa yindaba ethi
sama_nbl_06h07feb2024_0005.wav,7.9,N,nasiragela phambili sifumana indaba ethi umuntu wembaji oneminyaka ematjhumi amabili nanye ubu
sama_nbl_06h07feb2024_0006.wav,7.3,N,kwanamhlanje umlaleli ragela phambili ulalele namanye amahlelo amnandi la kukwekwezi f_m nanzi zokuthoma
sama_nbl_06h07feb2024_0007.wav,7.3,S,umdlali othenjwe khulu we  [Nigeria] newakhe waba mdlali womnyaka u  [Victor Osimhen] kunokungabaza ukuthi
sama_nbl_06h07feb2024_0008.wav,4.8,N,isifunda se  [Gauteng] sihlangana nenzinye zeemfunda ezirhagalelwe bujamo
sama_nbl_06h07feb2024_0010.wav,14,N,i ofisi lobujamo bezulu lithi ubujamo obukhona ngalesi s'khathi bokubhoka komtjhiso i  [heatwave] buyokuragela phambili kufikela iveke le
sama_nbl_06h07feb2024_0011.wav,9.6,N,izakhamuzi zingaragela phambili ngokuzitlolisa kufikela la umengameli u Cyril Ramaphosa amemezela ilanga lokubanjwa kwamakhetho
sama_nbl_06h07feb2024_0012.wav,6.8,N,e [Ventersburg] esifundeni se [free state] kubhubhe abafundi abasithandathu kwalimala okubabazekako
sama_nbl_06h07feb2024_0013.wav,7.3,S,nekuthenjwa bona izowuthumba umdlalo lo u [Bruce] uthi kumdlalo ozele iimanga
sama_nbl_06h07feb2024_0014.wav,6.8,S,elizeni nabadlala ne Angola iSewula Afrika nayo izodlala ngaphandle komdlali wabo odlala phambili
sama_nbl_06h07feb2024_0016.wav,7.8,NS,olimeleko isimbi yesithandathu poro ehloko ngilokho ebegade sikulungiselele khona
sama_nbl_06h07feb2024_0017.wav,5.7,N,lokhu kuza ngemva kokubanjwa  kwejima lokutloliswa kwabantu ngepelaveke ephelileko
sama_nbl_06h07feb2024_0018.wav,6.3,N,nje seyiyokutjheja khulukhulu iindaba ezimayelana nokubhincela amakhetho ezako wenarha neweemfunda 
sama_nbl_06h07feb2024_0019.wav,7.5,S,umlandu wokuthi zakhe zayithumba ibhegere le ye afrika nanyana i  [Nigeria] ibonakala ingethandwa khulu
sama_nbl_06h07feb2024_0020.wav,6,S,uzodlala emdlalweni wanamhlanje omdlali odlala phambili ukubonakala angazizwa kuhle
sama_nbl_06h07feb2024_0023.wav,7.9,N,mayelana nokuyokuvowuda ipelaveke ephelileko izakhamuzi ezingaphezu kweengidi ezimbili zizitlolisile
sama_nbl_06h07feb2024_0024.wav,8.4,N,usadosa emhlweni mayelana nokuthola umazisi uthi amabhudangwakhe wokuya eyunivesithi atjhabalele
sama_nbl_06h07feb2024_0026.wav,5.3,N,angisale ngizibamba la zangaleli awa iindaba sengizak'buya nezinye ngesimbi yekhomba
sama_nbl_06h07feb2024_0027.wav,5.7,N,umphathi omkhulu wekomitjhini le uSaye Mamabulo ubeka nganasi indlela nakaphefumula ngendaba le
sama_nbl_06h07feb2024_0029.wav,6.2,N,umrhatjho yikwekwezi f_m kukhanya bha ukuthulela iindaba zesimbi yesithandathu
sama_nbl_06h07feb2024_0030.wav,6.8,N,kuthi i [Durban] ijame ku [twenty two thirty two] mihlanu imizuzu ngemva kwesimbi yesithandathu
sama_nbl_06h07feb2024_0031.wav,6.2,N,abongazimbi abongazimbi abane ebebakhamba ngayo nakuzakuketuka ibhesi le izolo
sama_nbl_06h07feb2024_0032.wav,6.8,N,eenkhungweni zekomitjhini le zokuvowuda ezingaphezu kweenkulungwane ezimatjhumi amabili nantathu
sama_nbl_06h07feb2024_0033.wav,6.7,N,isibalo sabantu abaku [voters roll] nje sesijame ku  [twenty seven point four million] 
sama_nbl_06h07feb2024_0034.wav,5.8,N,zayokutlola iminingwana ezinye zayokuvuselela iminingwanazo yokuzitlolisa
sama_nbl_06h07feb2024_0035.wav,6.3,S,ngemva kokutsirimezeka emdlalweni wabo wama  [Quarter final] la bathumba khona ngegondelo linye linye
sama_nbl_06h07feb2024_0036.wav,13.6,NS,[in each respective region to national risk] amapholisa aphenya imbangela yengozi ebandakanya ibhesi eyenzeke endleleni [r seventy] ngaphandle kokuthi
sama_nbl_06h07feb2024_0037.wav,4.8,N,akanaanhlobo begodu wabhujelwa ngunina odabuka enarheni yeLesotho
sama_nbl_06h08jun2021_0001.wav,7.3,N,Malindi  ngiyathokoza Bongi sizukulwana s'kamsi kamhlanga ng'yakulotjhisa
sama_nbl_06h08jun2021_0002.wav,8.2,N,nakabanye abasolwako kghani na bagcine bayibuyisa imali ebayithole ngokungemthetho namkha njani
sama_nbl_06h08jun2021_0003.wav,5.8,N,umsizi omnqophisi kuhlangano yezepilo ephasini u [Maria ancielo]
sama_nbl_06h08jun2021_0004.wav,8.3,N,ngalokho ke kufanele usetjenziswe ngokufaneleko ziinarha umkhandlu lo we SAPRA uthe ulindele umbiko we FDA
sama_nbl_06h08jun2021_0005.wav,9.9,N,ema aweni amasumi amabili nane adlulileko umnyango wezepilo uthe ema aweni amasumi amabili nane adlulileko babe yi [three thousand two hundred and eighty five]
sama_nbl_06h08jun2021_0006.wav,5.5,N,indaba beyingene ngekhotho koke lokho ngemva kwezirhunyezweko
sama_nbl_06h08jun2021_0008.wav,8.1,N,ngemali eyakhwatjhaniselwa ibhanka yakwa v_b_s umbuzoke uthi lokhu kungabethisa ivalo 
sama_nbl_06h08jun2021_0010.wav,8,N,ihlelo ezibhulumbethe hlangana nesikuphathele zona namhlanje sokwizwa ukuthi kukhambe ngekhotho
sama_nbl_06h08jun2021_0011.wav,5.6,N,ikampani yakwa [eskom] ithi ihlome amahlelo ambalwa wokungena hlangana ukulinga
sama_nbl_06h08jun2021_0012.wav,8.6,N,abantu abatheleleka ngumabhubhisa lo okwenza bona babe yi [one point seven] [million] abantu esele batheleleke ngengogwana le
sama_nbl_06h08jun2021_0013.wav,4.8,N,ithi umjovo lo uphasisiwe umalungana nokusetjenziswa mkhandlu wayo
sama_nbl_06h08jun2021_0015.wav,5,N,ukuthuthukisa umsebenzi wayo nokwehliswa ukuqunteliswa kwegezi
sama_nbl_06h08jun2021_0016.wav,9.2,N,kungabhadalwa kwegezi bomaspala uthi umaspala omumbi khulu ngokungabhadali enarheni le ngumaspala wemaluti aphofung 
sama_nbl_06h08jun2021_0018.wav,5.4,N,uthembise ukuthi uzayibhadela imali ayifunyanako
sama_nbl_06h08jun2021_0019.wav,9.3,N,uthi balinga ukufumana isisombululo ngiziphetha ngamazinga wokutjhisa wekseni nje iindawo ngokuhlukana kwazo
sama_nbl_06h08jun2021_0020.wav,8.5,N,begodu ngikwamukele eendabeni ze awara lesithandathu lapha kukwekwezi f_m kukhanya bha
sama_nbl_06h08jun2021_0021.wav,5.6,N,ngemva kwendaba yokusilaphazeka eplantini e [baltimore] umnqophisi ophetheko 
sama_nbl_06h08jun2021_0022.wav,6.2,N,sakhuluma azifunyene esele abethwa mapholisendlela ebekagade ama [spikes] endlelena
sama_nbl_06h08jun2021_0024.wav,8.2,N,ibunane imizuzu njenganje ibumbene  yesimbi yesithandathu sinaba nazo lezi ndaba ehlelweni ezibhululmbethe
sama_nbl_06h08jun2021_0025.wav,7.5,N,ayikanikeli ngesiqinisekiso uthi iimfunda zokuragela phambili ngehlelo esele likhona
sama_nbl_06h08jun2021_0026.wav,6.8,N,seyilungile ngokuthomako ukusatjalaliswa komjovo we [johnso n johnson]
sama_nbl_06h08jun2021_0027.wav,10.1,NS,uthi bathabile ngokuthi iyakhulunyiswa indaba yokuthi abotitjhere bayokujova uthi nokho i FDA
sama_nbl_06h08jun2021_0028.wav,5.5,N,abantu abafumene umthamo wokuthoma umjovo i [pfizer] soloko kuthome isigaba sesibili
sama_nbl_06h08jun2021_0029.wav,5,N,Mbombela [seven nineteen] Emerlo [three fifteen] Emalahleni [four seventeen]
sama_nbl_06h08jun2021_0030.wav,8.3,N,standarton [one sixteen] Esikhukhuza [nine twenty four] Liphalale [seven twenty two] Bloemfontein [two seventeen]
sama_nbl_06h08jun2021_0031.wav,5.9,N,emoyeni zizwakale ngephimbo lakaLindiwe Mahlangu 
sama_nbl_06h08jun2021_0032.wav,5.1,N,ezilama lezi ngeze awa lekhomba njenganje sibuyela kuBongi 
sama_nbl_06h08jun2021_0033.wav,5,N,livezwa ngukhulu Mahlangu bambisene noTokolugo maitsapo 
sama_nbl_06h08jun2021_0034.wav,5.7,N,etafuleni lemidumo mina ngebizo ngingu Bongi Ntuli umrhatjho yikwekwezi f_m
sama_nbl_06h08jun2021_0035.wav,6.8,N,umntwanabo lika [Floyd] shibambo we e_f_f u [brian] ngemva kwesikhathi eside kullilwa
sama_nbl_06h08jun2021_0036.wav,5.1,N,asizwe uphawu kwakho sikhona emtatweni ku [zero eight nine] 
sama_nbl_06h08may2024_0001.wav,13.6,NS,[of the evening of Tuesday the seventh of May] abafundi ababili bagijinyiselwe esbhedlela ngemva kokutjha kwebhesi yesikolo ngemva kokutjha kwebhesi yesikolo ebebakhamba ngayo endleleni i [r eighty] emabopane [freeway] ncangetlhagwini epitori
sama_nbl_06h08may2024_0002.wav,5.1,N,ukulinga ukuqeda ubulelelsi nezehlakalo zokuzitapela endaweni ezisahlelwe ziinkhukhula
sama_nbl_06h08may2024_0004.wav,8,N,uMosioa Lekota ngilezi ke ebesizihlelileko kwanamhlanje nakusasa ukhona esak'buya naye
sama_nbl_06h08may2024_0005.wav,10.2,NS,[by a private ambulance] unkhethani we [action SA] esikhundleni sobunduna kulu e [Gauteng] uFunzi Ngomeni
sama_nbl_06h08may2024_0006.wav,9.7,N,kunye nosihlalo we [youth forum] uHluphi Gafane batholwe baphephile ababilaba bathunjwe ngesikhathi bathathelwa ikoloyo e [Olievenhoutbosch Rd]
sama_nbl_06h08may2024_0009.wav,15.4,B,asiqale zamakhetho umrholi we [democratic alliance] i d_a ngokurhunyeziweko [john steenhuisen] uvikele umkhangiso wamakhetho wehlanganwakhe 
sama_nbl_06h08may2024_0010.wav,5.1,N,hlala nje wena ulinde uzwe bona ngubani uthini yena na
sama_nbl_06h08may2024_0012.wav,4.9,N,[twenty seven] asizibeke la zesimbi yesithandathu kukwekwezi f_m kukhanya bha nguNok'thula Mtshweni
sama_nbl_06h08may2024_0013.wav,4.8,N,uthi umkhangiso lo uzokukhumbuza abavowudi abayokuvowudela ihlanganisela ye a_n_c
sama_nbl_06h08may2024_0014.wav,6.5,N,zange kubelula nokho ke intwakho ubonakele ukuthi ungayijamela nangomuso siyathokoza
sama_nbl_06h08may2024_0015.wav,6.8,N,ngaythokoza bongi lotjhani eendabeni yesimbi yesithandathu kukwekwezi f_m
sama_nbl_06h08may2024_0017.wav,10.2,N,izolo ebusuku kutholwe omunye umsebenzi wekontraga ngaphasi kwefuqufuqu kusalingwa ukuhlangulwa abanye abasebeni abamatjhumi amane nambili abasaragalaleleke ngaphasi
sama_nbl_06h08may2024_0018.wav,8.1,N,sesikhuphukele kabalikhomba isibalo kubantu ababhubhe kubangamatlhuwo yokugirika komakhiwo e [George] etjingalanga kapa
sama_nbl_06h08may2024_0019.wav,6.1,N,uthi ejimeni elihlanganyelweko lokuhlangula kunabasebenzi besizo elirhabako abangaphezu kwamakhulu amabili
sama_nbl_06h08may2024_0020.wav,8.9,N,undunakulu WE  [Rio grande do sul Brazil] umemezele ukuthi kungezelelwe ngamapholisa ayikulungwana nabogadi bezokuvikela
sama_nbl_06h08may2024_0021.wav,7.7,N,abafundi abangaphezu kwamatjhumi asithandathu bagcine baphuma ngamafesidiri ngaphambi kokuthi kufike abacimi mlilo nabesizo elirhabako kizolo ntambama
sama_nbl_06h08may2024_0022.wav,6.3,N,[bye bye] mrholi wehlangano i [congress of the people] ubaba
sama_nbl_06h08may2024_0023.wav,10.5,N,osele uyindaba mlonyeni otjengisa kutjhiswa iflarha lesewula afrika u  [steenhuisen] bekasejimeni lokubawa amavowudu e  [East london] ngaphasi kwesiqubulo esithi  [rescue SA]
sama_nbl_06h09may2024_0001.wav,5.9,N,hlangana namanye amacala songe ke  msinyazana ngesikhathi inarha ye israyeli ithi
sama_nbl_06h09may2024_0002.wav,5.8,N,ngikuzwile mahlangu sithokoze khulu ukuthi sikhulume nawe sazi
sama_nbl_06h09may2024_0003.wav,6,N,kuthe nabavelako ekhotho kwazwakala ukuthi abanayo neemvume yokuba sewula afrika kokuthoma
sama_nbl_06h09may2024_0004.wav,7.6,N,kuqalwe ukuthi silalelwe namhlanje isibawo se  [bail] sama  [Nigeria] abekwe icala lokona ipahla yombuso
sama_nbl_06h09may2024_0005.wav,5.5,N,babekwe amacala ahlukeneko ama  [nigeria] la hlangana kubalwa amacala wokubetha amapholisa
sama_nbl_06h09may2024_0006.wav,5,N,ukukhambisana nesikhathi sokugcina esibekwe yikomitjhini yezekhetho ezijameleko
sama_nbl_06h09may2024_0007.wav,5.3,NS,sithokoze mrhatjhi sithokoza khulu ngu  [Lucky] Mahlangu uthi ungusihlalo 
sama_nbl_06h09may2024_0008.wav,14.1,N,bathole amanceba athusako abanye ke ngebathule imirhuzukwana hlangana asitjheje zekhetho njenganje 
sama_nbl_06h09may2024_0009.wav,8.3,N,kukhitjhwe istatimende sombuso we Israyeli esithi isangwela le kerem shalom livulelwe ukungenisa isizo labantu be Gaza ababhadekileko
sama_nbl_06h09may2024_0010.wav,4.9,N,sokulethwa kwerhelo labonkhethani bazo iinhlanganwezi ziyalila zithi
sama_nbl_06h09may2024_0013.wav,7.6,N,lapha ihlelo sihlangana e  [Monsterlus] ebosele  [school for the blind]
sama_nbl_06h09may2024_0014.wav,6.8,N,sigodliwe isahlulelo samacala amathathu abekwe ikomitjhini ezijameleko yekhetho enarheni
sama_nbl_06h09may2024_0015.wav,6.9,N,lokhu kwenzeka phezu kobana beliraga isahlelo lesewula i Gaza ebusuku lalanywa kuthathwa kwelawulo le sango le rafa
sama_nbl_06h09may2024_0016.wav,6.6,N,lapha esifundeni sempumalanga isimbi yesithandathu njenganje poro ehloko silibeka 
sama_nbl_06h09may2024_0017.wav,5.3,N,ek'seni ke ihlelo ezibhulumbethe likhona k'sasa njengemhleni
sama_nbl_06h09may2024_0018.wav,5.2,N,ngo  [half past five] ntambama bekube ngo [seven] wantambama
sama_nbl_06h09may2024_0019.wav,5.5,N,kanti ugirike ngomvulo kwenzeka umonakalo kwalima abantu kwabhubha nalaba ababunane
sama_nbl_06h09may2024_0020.wav,8.4,N,arha ngezokuthoma mbala lezi ze awa lesithandathu silotjhisa kizo kokuthoma mrhatjho ikwekwez f_m kukhanya bha
sama_nbl_06h09may2024_0021.wav,5.2,N,beze nemitjhini emikhulu yokuphadlha amagade namanye amatraga wokuthutha amagade la
sama_nbl_06h09may2024_0022.wav,5.6,N,ngokungeneleleko ngalehlangano i SARA sithembeke ukuthi yoke into yakhamba kuhle
sama_nbl_06h09may2024_0023.wav,5,N,bakhona abalingani abazalibamba kwak'sasa thina sorhatjha
sama_nbl_06h09may2024_0024.wav,5.3,N,ngemva kwamadina noma ntambama salani kuhle s'hlangane khona
sama_nbl_06h09may2024_0026.wav,4.7,N,isizathu sokubhalelwa kwazo sokuletha irhelo labonkhethani ngaphambi kwesikhathi esibekiweko
sama_nbl_06h09may2024_0027.wav,6.9,N, [for transformation act] zifuna ukuthi ingene hlangana msinya ikhotho ephezulu le ngemva kobana zibhalelwe
sama_nbl_06h09may2024_0028.wav,6.9,N,sithoma samukela sithi sikhuphukele ebantwini ababunane  [eight] kwanje isibalo sabantu
sama_nbl_06h09may2024_0031.wav,5.6,N,kuneembijana yeenhlangano zepolotiki engakhenge zikghone ukukhambisana nesikhathi esibekiwebo
sama_nbl_06h09may2024_0033.wav,6.1,N,ngezimasikizi zesifunda se  [western cape] lapha kugirike khona umakhiwo
sama_nbl_06h09may2024_0034.wav,4.8,N,sesakhlangana khona emakhethweni ngeen [twenty nine]  [May]
sama_nbl_06h09may2024_0035.wav,5.4,N,wehlangano i  [south african rainbow alliance] i SARA ngokurhunyeziweko
sama_nbl_06h09may2024_0036.wav,7.8,NS,eh nanzi ke zokuthoma ngithembisile ngakhohlwa zinengi izinto narhweni ngik'thokoze
sama_nbl_06h09may2024_0037.wav,8.2,N,abagirikelwe makhiwo esifundeni se  [western cape] umakhiwo lowa oyifledzi yeentezi ezinengi khulu ubusakhiwa nawuzakugirika nje
sama_nbl_06h09may2024_0038.wav,4.7,N,okhuluma umaspala we  [George] uthi abanikeli besizo elirhabako
sama_nbl_06h09may2024_0039.wav,9.7,N,oyifledzi yeentezi ezinengi ngomvulo ebewusakhiwa kwabhubha abantu abanye kuthiwa bamacebanceba bayalatjhwa esibhedlela
sama_nbl_06h09may2024_0040.wav,6.5,N,ekhotho yezomthethosisekelo ihlangano ye [labour part] ne [african alliance of social democracy and congress] 
sama_nbl_06h09may2024_0041.wav,5.3,N,ukubanga umguruguru emphakathini ukona ipahlombuso nokuphula umthetho wokukhoseliswa 
sama_nbl_06h11aug2023_0001.wav,5.1,N,nje kuthi siphume lapha ehlelweni amezwakho wokugcina ngimaphi endabeni le
sama_nbl_06h11aug2023_0002.wav,5,N,lotjhani sitjhaba sekhethu indaba ekhamba phambili ngaleli awa ngethi
sama_nbl_06h11aug2023_0003.wav,5.2,N,emapholistetjhi ahlukahlukeneko kube nezehlakalo zokuzitapela komphakathi 
sama_nbl_06h11aug2023_0009.wav,5.7,N,mayelana nendaba le ikhotho izwe ukuthi wakatelelwa njani ufakazi ukuthi 
sama_nbl_06h11aug2023_0010.wav,6.7,N,kuyokuragela phambili ekhotho ephakemeko ye  [Durban] namhlanje batjhukwa ngembuzo mayelana necala elihlobene ne  [tender] 
sama_nbl_06h11aug2023_0012.wav,5.8,N,iimphakathi yabhalelwa kuthola isizo lezokwelapha ukuphakelwa kwefundo
sama_nbl_06h11aug2023_0013.wav,6.4,S,tjhugululela i akhawunti yakho yebhizinisi namkha yomndeni ku f_n_b sikusize ufike lapho ufuna khona
sama_nbl_06h11aug2023_0015.wav,6.1,N,ebesibenza ephikweni lokuthuthwa kweenzibi kumasipala we  [durban] sithule ubufakazi baso
sama_nbl_06h11aug2023_0016.wav,11,N,ukulalelwa kwecala lokukhwabanisa nekohlakalo lo okhe waba ngumeya kamaspala wethekwini uZandile Gumede nabanye abantu abamatjhumi amabili nanye asolwa nabantu
sama_nbl_06h11aug2023_0017.wav,6.1,N,ukuthi isivumelwano abafike kiso neemphathimandla kube ligadango eliqakathekileko
sama_nbl_06h11aug2023_0019.wav,7.3,N,angisale ngiziphetha ngamazinga wokutjhisa alindeleke namhlanje sithoma ngesifunda se   [gauteng]
sama_nbl_06h11aug2023_0020.wav,5.5,N,uthi isivakatjhesi sibhubhe ngemva kweensolo ekubonakele ngasuthi
sama_nbl_06h11aug2023_0022.wav,6.7,N,nakubangani besivakatjhi esidabuka enarheni ye  [Britain] esbhubhe nakubanjwe ijima lomtjhagalo weenteksi
sama_nbl_06h11aug2023_0023.wav,5.1,N,ukukhamba kweenteksi kulindleke ukuthi kuthome namhlanje esifundeni setjingalanga kapa
sama_nbl_06h11aug2023_0024.wav,4.7,N,umnyango kwevakatjhobukele udlulisele amezwi wokutjhiriya emndenini
sama_nbl_06h11aug2023_0026.wav,5.1,N,umufi uhlangana nabantu abahlanu ababhubhe ezehlakalweni ekusolakala ukuthi 
sama_nbl_06h11aug2023_0029.wav,6.6,N,yokuthuthwa kweenzibi yeemali engange  [three hundred and twenty million rand] isikhulu esele sathatha umhlalaphasi
sama_nbl_06h11aug2023_0030.wav,5.6,N,sibambe indlela engasiyo nabe sikhamba ngekoloyi namalunga amabili womndenaso 
sama_nbl_06h11aug2023_0031.wav,5.1,N,iqede ijima lomtjhagalo othethe amalanga alikhomba woke izolo ebusuku
sama_nbl_06h11aug2023_0032.wav,5.8,N,yesabelo seemali esele saphela ebeyibekelwe ngeqadi mayelana nokuthutha iinzibi
sama_nbl_06h11aug2023_0033.wav,5.3,N,angaphezu kwekhulu namatjhumi alithoba ekuyi  [one hundred and ninety]
sama_nbl_06h11aug2023_0034.wav,6.4,N,nguBhorolo e  [sun city D] kwamhlanga no  [Eric] nge Monsterlus ses'Mamsi sisalelwe mzuzu munye
sama_nbl_06h11aug2023_0035.wav,4.9,N,atlikitle ama  [invoice] wamagontraga amane amayelana nemali enengi
sama_nbl_06h11aug2023_0036.wav,5.5,N,e Bloemfontein yi [two nineteen] Upington [six twenty one] Kimberly [seven twenty two] 
sama_nbl_06h11may2024_0001.wav,7.7,N,kanti nasiqala lapha ezenzeka esifundeni sange [free state]
sama_nbl_06h11may2024_0002.wav,4.9,N,umengameli uRamaphosa angekhe babe nesandla
sama_nbl_06h11may2024_0003.wav,5.5,N,ukubeka iindingo zezakhamuzi phambili ikakhulukazi naziza endabeni yegezi
sama_nbl_06h11may2024_0004.wav,5.8,N,ungqongqotjhe wezevikeleko lombuso walokha uBongani Bhongo nasolwa nabo abalikhomba
sama_nbl_06h11may2024_0006.wav,5.8,N,Ize izokusiza ngokubeka ilihlo ngamakhetho kuzakubanga ukuqabhela emakhethweni
sama_nbl_06h11may2024_0007.wav,9.2,N,yamakhetho bona bavule amehlo ngalokhu nabeka khuluma ejimeni lokuzibawela amakhetho e [atteridgeville] ngaphandle kwepitori izolo
sama_nbl_06h11may2024_0008.wav,8.4,N,ngakumaspalada wemalahleni nengemsukalikwa lezi ziindaba ezabe sikuphathelene zona elangeni lanamhlanje
sama_nbl_06h11may2024_0009.wav,5.3,N,amakhetho akhamba njani wathi umsebenzabo kuqala bona izinto zikhamba kuhle na
sama_nbl_06h11may2024_0010.wav,6.3,N,ekutheni amakhetho akhamba njani wathi umsebenzabo kuzokuba kuqala amakhetho kwaphela
sama_nbl_06h11may2024_0011.wav,6.4,N,uqinisekise umphakathi weqwaqwa bona bazakuba negezi namanzi ubusuku nemini nange bangavowudela 
sama_nbl_06h11may2024_0012.wav,8.8,N,u [Swarts] ukhulumisene nabahlali wabathembisa ukuthi uzokulwisana neentjhijilo zendawo leya ekfaka ukutlhaga kwabantu
sama_nbl_06h11may2024_0013.wav,6.4,N,ikhotho yamacala ekhinyabeza umnotho e [Nelspruit] embombela empumalanga yesula amacala abandakanya
sama_nbl_06h11may2024_0014.wav,8.9,N,sesibili sehlelo lanamhlanje kanti ke asikazokuvalelwa ngaphandle nawe mlaleli sizokubiza ke ukuthi
sama_nbl_06h11may2024_0015.wav,9.7,N,ngencwadi lapha yesihloko esithi [good hearted] incwadi le kafitjhazana ikhuluma ngobudlelwano abantu abangaba nabo obuhle
sama_nbl_06h11may2024_0016.wav,5.9,N,njengoba ragela phambili nejima lokuzibawela amavowudi ngaphambi kwamakhetho azako la
sama_nbl_06h11may2024_0017.wav,8.1,N,uphawule amazizo wakho ngeendaba ozizwileko namhlanje ngokuthi ugadangise iphimbo lakho enomborweni ye [watshapp] ethi [zero seven nine]
